TIC ID,TOI,Master priority,SG1A priority,SG1B priority,SG2 priority,SG3 priority,SG4 priority,SG5 priority,TESS Disposition,TFOPWG Disposition,TESS mag,TESS mag error,# PCs,Source,RA (degrees),Dec (degrees),PM RA (mas/yr),PM RA error,PM Dec (mas/yr),PM Dec error,Epoch (BJD),Epoch error,Period (days),Period error,Duration (hours),Duration error,Depth (mmag),Depth (mmag) error,Depth (ppm),Depth (ppm) error,Planet Radius (R_Earth),Planet Radius error,Planet Insolation (Earth flux),Planet Eq Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance error,Stellar Teff (K),Stellar Teff error,Stellar log(g) (cm/s2),Stellar log(g) error,Stellar Radius (R_Sun),Stellar Radius error,Sectors,Comments,Date Created,Date Modified
350743714,165.01,5,5,5,5,5,5,5,PC,FP,9.7889996,0.024,1,spoc,88.886225,-57.290739,3.858,1.104,-39.713,0.845,2458388.297,0.000774,7.76178,0.001112,3.494972,0.066196,4.787536,0.081682,4399.776458,75.229034,13.744672,2.071529,254.162959,1018.35175,65.968254,193.70908,12.7123,6038,54,3.96,0.11,1.8742599,0.28132901,3,known brown dwarf; discovered by WASP; one of transits is in gap,9/5/2018,1/6/2019
147203645,166.01,3,4,3,3,4,4,4,PC,,10.696,0.018,1,qlp,323.19608,-44.018028,29.286,0.569,-59.11,0.874,2458326.384,0.0021,5.06187,0.00094,1.247,0.243,13.47584,0.213911,12335,197,12.8254,1.79247,89.9395,857,32,163.54863,13.7678,5482,186,4.45472,0.355524,0.96156502,0.15948699,1,,9/5/2018,11/30/2018
149990841,167.01,3,4,3,5,4,4,4,PC,,11.57,0.018,1,qlp,90.662483,-64.819485,16.142,2.819,13.018,2.819,2458328.034,0.00146,4.45339,0.00055,2.164,0.267,9.39839,0.032355,8618.88,29.8,,,456.015,1287,26,293.05301,,5551,187,4.38908,2.00404,1.0466,1.0466,1,,9/5/2018,2/13/2019
369457671,168.01,1,4,3,1,4,3,4,PC,,11.419,0.018,1,qlp,311.643588,-37.904397,16.6,4.418,-8.211,4.418,2458326.5,0.00403,2.31257,0.00078,1.459,0.202,2.444233,0.007578,2248.69,6.98,3.38244,0.258351,148.536,972,9,,,4553,169,,,,,1,,9/5/2018,3/11/2019
183120439,169.01,3,5,5,3,4,4,4,PC,,11.742,0.018,1,qlp,16.778677,-75.198943,11.52,2,4.5,2,2458327.438,0.00103,2.25596,0.00014,1.134,0.053,7.13503,0.005982,6550.06,5.51,11.2756,1.52049,177.223,1016,34,366.05301,,5872,191,4.3279099,2.0035501,1.1708601,1.1708601,1,,9/5/2018,2/13/2019
394698182,170.01,3,5,5,3,4,4,4,PC,,11.928,0.019,1,qlp,54.989562,-83.08852,31.306,1.119,13.318,1.119,2458325.513,0.00085,3.7118,0.00021,2.747,0.093,14.078532,0.00317,12883.1,2.92,15.4596,0.38254,359.138,1212,69,443.64401,,6006,192,4.3035498,2.00405,1.22992,1.22992,1,,9/5/2018,2/13/2019
309257814,171.01,3,5,5,3,4,4,4,PC,,11.541,0.019,1,qlp,124.269432,-63.213405,-13.029,1,18.479,0.819,2458326.403,0.00096,1.23855,0.00009,1.82,0.188,16.468948,0.007546,15054,6.95,15.1601,0.364844,945.627,1544,32,254.81033,30.2932,5237,183,4.2427001,0.42297,1.18449,0.23971599,1,,9/5/2018,2/13/2019
29857954,172.01,4,5,5,5,4,5,4,PC,CP,10.711,0.019,1,qlp,316.631877,-26.692858,2.26,2,-44.44,2,2458326.92,0.00529,9.47572,0.00316,4.709,0.382,4.597978,0.006058,4225.94,5.58,12.1917,1.069,187.637,1031,11,225.005,,5911,191,4.3207798,2.0036199,1.1873699,1.1873699,1,Star to NW checked. Transit likely on the target.,9/5/2018,3/11/2019
270341214,173.01,3,5,5,3,4,4,4,PC,,8.8660002,0.018,1,spoc,33.458834,-80.582713,23.166,0.062,19.481,0.062,2458333.411,0.000959,,,7.943456,0.110177,4.307748,0.119806,3959.722447,110.3395,9.581765,1.259922,215.564855,977.269261,1.289445,148.60236,,6409,197,4.2009702,0.32029501,1.49184,0.19302399,1,single transit,8/30/2018,2/25/2019
425997655,174.01,1,4,1,1,4,4,4,PC,CP,8.6968699,0.018,4,spoc,55.459062,-62.76726,-102.403,0.107,-44.049,0.124,2458342.995,0.001819,17.668189,0.001413,2.745577,0.298883,0.741266,0.05052,682.497924,46.529156,1.988593,0.759062,24.247712,565.962218,14.758427,,,4813,111,4.3800001,0.20999999,0.73439199,0.0824963,"1,2,3",known TOI; follow-up in progress,10/11/2018,3/11/2019
425997655,174.02,1,4,1,5,4,4,4,PC,CP,8.6968699,0.018,4,spoc,55.459062,-62.76726,-102.403,0.107,-44.049,0.124,2458340.304,0.00224,29.796715,0.001249,2.945885,0.34046,0.693793,0.045825,638.80257,42.205654,1.836502,1.229716,12.079129,475.476056,14.497121,,,4813,111,4.3800001,0.20999999,0.73439199,0.0824963,"1,2,3,4",HD 23472 c,10/19/2018,5/17/2019
425997655,174.03,1,4,1,2,4,4,4,PC,,8.6968699,0.018,4,spoc,55.459062,-62.76726,-102.403,0.107,-44.049,0.124,2458335.751,0.003668,12.160999,0.000985,2.902685,0.441298,0.339315,0.043887,312.472088,40.42018,1.329708,1.221559,39.899533,641.005422,8.132967,,,4813,111,4.3800001,0.20999999,0.73439199,0.0824963,"1,2,3,4",low MES,12/4/2018,5/17/2019
425997655,174.04,1,4,1,2,4,4,4,PC,,8.6968699,0.018,4,spoc,55.459062,-62.76726,-102.403,0.107,-44.049,0.124,2458326.033,0.003027,3.975995,0.00021,1.560981,0.192923,0.189425,0.024035,174.45126,22.136805,0.990529,1.111368,177.146417,930.471001,7.80942,,,4813,111,4.3800001,0.20999999,0.73439199,0.0824963,"1,2,3,4",low MES,12/4/2018,5/17/2019
307210830,175.01,1,5,5,1,4,2,4,PC,CP,9.3929996,0.009,3,spoc,124.532824,-68.314418,96.472,2.774,-340.083,2.544,2458356.204,0.000855,3.690613,0.00023,1.267582,0.215477,1.987379,0.09533,1828.769675,87.79798,1.348538,0.519391,12.655909,481.053179,22.611319,24.512554,0.101709,3469,68,4.88061,0.39058301,0.37099999,0.061999999,2,,10/11/2018,4/1/2019
307210830,175.02,4,5,5,5,4,4,4,PC,CP,9.3929996,0.009,3,spoc,124.532824,-68.314418,96.472,2.774,-340.083,2.544,2458355.286,0.001047,7.451113,0.000568,0.835565,0.141109,1.783731,0.13239,1641.527815,121.92865,1.434774,0.197076,4.95979,380.614703,13.918656,24.512554,0.101709,3469,68,4.88061,0.39058301,0.37099999,0.061999999,2,,10/11/2018,3/11/2019
307210830,175.03,4,5,5,5,4,4,4,PC,CP,9.3929996,0.009,3,spoc,124.532824,-68.314418,96.472,2.774,-340.083,2.544,2458354.906,0.001878,2.253014,0.000285,1.018501,0.392408,0.620377,0.068634,571.225532,63.212646,0.793986,0.687048,24.438411,567.071721,9.80206,24.512554,0.101709,3469,68,4.88061,0.39058301,0.37099999,0.061999999,2,,10/11/2018,3/11/2019
272086159,176.01,3,5,5,3,4,4,4,PC,,13.404,0.04,1,spoc,115.003365,-72.207741,7.37,2,477.3,2,2458363.044,0.00044,16.155373,0.000103,1.556705,0.037499,80.224553,1.764459,71225.72317,1623.8068,10.424281,7.728964,1.187899,266.265316,49.630848,103.02099,,3276,63,4.9779,0.405074,0.27399999,0.046999998,"2,3,4,5,6",,10/11/2018,5/17/2019
262530407,177.01,1,5,5,1,4,4,4,PC,,9.4379997,0.016,1,spoc,20.438451,-46.714712,-111.111,0.113,-79.889,0.111,2458356.153,0.000649,2.853133,0.000066,1.264674,0.13067,1.727654,0.063627,1589.963199,58.600864,2.175406,0.400998,42.954622,652.938423,25.673399,32.675709,0.25405699,3703,66,4.7712798,0.106649,0.51599997,0.026000001,"2,3",known TOI,10/11/2018,3/11/2019
251848941,178.01,1,4,1,1,4,4,4,PC,,10.351,0.017,3,spoc,7.301987,-30.454104,149.649,1.582,-88.468,0.758,2458360.242,0.00238,6.558054,0.00129,2.233632,0.32997,1.588193,0.126341,1461.710128,116.35722,2.773247,1.134474,35.846215,624.066076,11.100334,59.691158,,4111,171,4.5552802,0.449348,0.70120198,0.15216599,2,,10/11/2018,3/11/2019
251848941,178.02,1,4,1,5,4,4,4,PC,,10.351,0.017,3,spoc,7.301987,-30.454104,149.649,1.582,-88.468,0.758,2458354.552,0.004083,10.354252,0.003165,2.236524,0.274134,1.800631,0.484506,1657.067907,446.14713,3.751004,1.518233,19.497772,535.939787,9.537692,59.691158,,4111,171,4.5552802,0.449348,0.70120198,0.15216599,2,similar period to candidate 3,10/11/2018,3/11/2019
251848941,178.03,1,4,1,5,4,4,4,PC,,10.351,0.017,3,spoc,7.301987,-30.454104,149.649,1.582,-88.468,0.758,2458362.953,0.003512,9.955936,0.005123,2.521805,0.662672,1.223882,0.160279,1126.601724,147.61179,2.323174,2.683399,20.544734,542.993812,7.679551,59.691158,,4111,171,4.5552802,0.449348,0.70120198,0.15216599,2,similar period to candidate 2 and may be wrong; only two transits,10/22/2018,3/11/2019
207141131,179.01,1,5,5,1,4,4,4,PC,,8.1409998,0.017,1,spoc,44.262024,-56.191876,-36.273,0.07,50.612,0.062,2458354.588,0.000649,4.137394,0.000096,1.829919,0.136448,1.232507,0.046539,1134.536706,42.86272,2.813921,0.897569,181.276421,935.847488,21.0557,38.531132,0.56784302,5058,181,4.5176101,0.282094,0.83894902,0.107368,"2,3",known TOI,10/11/2018,3/11/2019
51912829,180.01,5,5,5,5,5,5,5,PC,FP,9.4809999,0.02,3,spoc,14.298631,-67.496191,22.679,0.134,16.143,0.108,2458325.898,0.000328,0.835398,0.000009,1.480314,0.020716,2.923556,0.070977,2689.072814,65.36989,14.870042,2.317963,19472.25075,3012.824178,49.261066,270.41104,27.157101,6082,193,3.77654,0.33081999,2.28668,0.34444401,"1,2",Likely EB,10/19/2018,1/6/2019
76923707,181.01,2,5,5,4,4,2,4,PC,PC,10.411,0.019,1,spoc,352.172522,-34.491409,111.127,0.757,-3.181,0.648,2458358.118,0.000495,4.532037,0.000161,2.373894,0.052422,7.907457,0.124805,7256.580429,114.943214,6.322712,0.96554,120.014242,844.166174,64.93228,91.281403,,4983,180,4.61445,0.31856501,0.741265,0.110511,2,,10/22/2018,3/11/2019
76989773,182.01,5,5,5,5,5,5,5,PC,FP,9.6230001,0.019,1,spoc,353.294016,-35.463982,-104.626,0.866,-83.796,0.699,2458355.083,0.000254,1.769141,0.000031,1.958463,0.019511,10.263661,0.066777,9408.639864,61.502316,19.12079,5.670971,1368.692921,1551.301651,160.33911,118.93819,,5569,187,4.3206501,0.291747,1.13502,0.14911801,2,v-shaped; two stars in PSF,10/22/2018,1/13/2019
183979262,183.01,3,4,3,3,4,4,4,PC,,8.2729998,0.019,2,spoc,21.650258,-72.748877,77.275,0.545,21.124,0.563,2458326.104,0.000147,3.430776,0.000015,3.130096,0.008128,9.794191,0.03333,8980.21782,30.697788,30.195551,4.80043,4985.942668,2143.169745,296.1078,200.85983,18.2206,6270,196,3.6133201,0.35929301,2.8585999,0.45441499,"1,2",700 ppm secondary; likely EB; possibly synchronized with rotation,10/19/2018,11/30/2018
300871545,184.01,3,5,5,3,4,4,4,PC,FP,10.025,0.018,2,spoc,117.657407,-70.533466,-14.257,0.79,32.733,0.568,2458327.377,0.000164,4.817028,0.000026,3.194467,0.008697,25.875688,0.088866,23550.64038,81.8451,23.899076,3.605441,798.503509,1355.779169,339.0261,228.28561,21.084499,6380,197,4.2485199,0.35327801,1.40476,0.21190099,"1,2",1000 ppm secondary; likely EB,10/19/2018,3/11/2019
100100827,185.01,4,5,5,5,5,4,5,PC,CP,8.8330002,0.017,2,spoc,24.354457,-45.677796,25.464,0.057,20.391,0.076,2458354.458,0.000044,0.941449,0.000002,2.15304,0.004752,11.672255,0.025351,10692.96369,23.348818,12.97984,0.028411,5449.44472,2191.330141,465.15985,126.47533,6.7508202,6226,25,4.1700001,0.028000001,1.40753,0.152631,"2,3",WASP-18b,10/22/2018,3/11/2019
279741379,186.01,3,5,5,3,4,4,4,PC,CP,6.9534101,0.017,2,spoc,51.750078,-63.500132,355.263,0.112,-247.381,0.133,2458350.3,0.001598,,,2.497779,0.134082,1.009393,0,929.253415,0,2.556572,,67.832939,731.947459,11.704529,,,4628.5298,91.9226,4.3223901,0.236802,0.73907697,0.078510702,"1,2,3",known TOI; single transit; no period; associated report shows a second TCE at 7.78 days,10/19/2018,2/25/2019
260304296,187.01,5,5,5,5,5,5,5,PC,FP,9.0930004,0.019,1,spoc,94.615543,-57.013502,-8.519,0.776,6.013,0.76,2458325.779,0.000181,0.512589,0.000003,1.655647,0.013929,6.144395,0.04108,5643.213545,37.83573,20.511136,4.637096,22971.81771,3139.920049,148.46315,177.60587,12.3395,6725,201,4.1953201,0.344818,1.58318,0.203704,"1,2",v-shaped; very likely EB,10/19/2018,1/13/2019
280830734,188.01,5,5,5,5,5,5,5,PC,FP,9.4259996,0.018,1,spoc,44.555575,-70.760792,33.871,0.583,38.015,0.729,2458325.778,0.002426,1.162031,0.000088,1.172865,0.184116,0.370949,0.100814,341.597999,92.848785,4.63134,7.471795,6297.108187,2271.982795,10.150243,203.1151,16.847799,6340.2998,204,4.1799998,0.27000001,1.60517,0.23255999,"1,2",V-shaped; variable slightly evolved star,10/19/2018,1/30/2019
278866211,189.01,5,5,5,5,5,5,5,PC,FP,10.218,0.018,1,spoc,100.807814,-55.244382,-10.378,1.811,41.466,0.791,2458327.358,0.000613,2.194097,0.000041,1.956189,0.036019,6.186629,0.140674,5681.89216,129.55716,14.822882,8.219116,1268.155749,1521.993852,54.277805,177.63698,14.55,6054,193,4.3941598,0.333298,1.1174001,0.170754,"1,2",8th mag star nearby; v-shaped; likely on target,10/19/2018,11/30/2018
166739520,190.01,3,5,5,3,4,4,4,PC,CP,9.632,0.018,1,spoc,36.775798,-50.284428,60.405,0.444,24.626,0.631,2458357.572,0.000478,10.020817,0.000175,5.79945,0.035616,9.00203,0.056911,8256.898746,52.415806,10.928113,0.06793,181.294022,935.870204,162.08876,156.37363,9.9205103,5984.8999,57,4.02,0.079999998,1.27841,0.144721,"2,3",WASP-117,10/22/2018,2/25/2019
183532609,191.01,3,5,5,3,4,4,4,PC,CP,9.1090002,0.019,1,spoc,359.900855,-35.031336,109.878,0.571,7.37,0.615,2458358.92,0.000342,8.159165,0.000501,4.437074,0.026217,16.999822,0.201315,15535.47482,185.4004,12.359505,0.090212,48.07373,671.578376,86.54609,89.285713,3.2044499,5589,25,4.4699998,0.028000001,1.02358,0.094711602,2,WASP-8,10/22/2018,2/25/2019
183537452,192.01,3,5,5,3,4,4,4,PC,CP,10.195,0.017,1,spoc,357.879208,-39.907109,-56.762,0.946,-88.667,1.928,2458356.415,0.000268,3.922743,0.000074,2.616187,0.028454,12.560808,0.07803,11502.26905,71.8658,8.569172,0.129548,150.072046,892.67773,171.82695,87.126991,6.4509201,5203,102,4.9299998,0.20999999,0.59463102,0.092560403,2,WASP-29,10/22/2018,2/25/2019
183985250,193.01,1,5,5,1,4,4,4,PC,PC,9.0979996,0.018,1,spoc,358.668833,-37.628214,247.688,0.13,-69.788,0.105,2458354.215,0.000275,0.792072,0.000015,0.686972,0.078023,1.721386,0.046603,1584.199003,42.921795,3.964752,1.358874,2804.49951,1856.024017,35.477856,80.268661,2.4438601,5422,185,4.4222298,0.27374199,0.98996103,0.11991,2,Tdur is short for Rstar,10/22/2018,3/11/2019
211438925,194.01,3,5,5,3,4,4,4,PC,CP,10.211,0.018,1,spoc,5.160562,-23.935791,-1.4,1.9,-18.3,1.9,2458356.566,0.000383,4.899379,0.00013,3.342154,0.027737,11.29793,0.091029,10351.8249,83.83698,15.126432,0.098251,597.804609,1261.129151,134.42139,211.877,,5775.7002,76,4.1399999,0.12,1.5037,0.250873,2,WASP-20,10/22/2018,2/25/2019
230982885,195.01,3,5,5,3,4,4,4,PC,CP,9.9560003,0.018,1,spoc,24.605115,-55.772003,96.048,0.586,19.939,0.635,2458355.49,0.000138,2.072761,0.00002,2.588325,0.012332,14.76852,0.051775,13510.21607,47.685387,12.482019,0.057433,931.564316,1409.038827,299.29236,145.98093,,5688,188,4.36584,0.287209,1.09375,0.14323699,2,WASP-97,10/22/2018,2/25/2019
234519192,196.01,3,5,5,3,4,4,4,PC,,8.0500002,0.018,1,spoc,14.551689,-64.761543,-0.173,0.069,15.584,0.069,2458354.308,0.001705,1.163088,0.000126,1.805261,0.100137,0.646476,0.034177,595.248779,31.477335,17.734995,16.675673,49014.44898,3794.903884,14.799333,283.75748,30.2134,6495,198,3.3204801,0.37125599,4.17589,0.646514,2,v-shaped,10/22/2018,2/13/2019
441462736,197.01,4,5,5,5,4,5,4,PC,CP,7.303,0.017,1,spoc,353.033201,-21.801208,-96.656,0.068,51.021,0.072,2458357.013,0.004172,14.279001,0.006368,9.207214,0.29331,0.903497,0.049037,831.80496,45.163708,10.267183,1.42518,484.293897,1196.456735,14.385106,96.699089,3.7328701,5105,181,3.39182,0.291381,3.0898499,0.41069999,2,evolved star,10/22/2018,3/11/2019
12421862,198.01,1,4,1,4,4,1,4,PC,,9.8529997,0.04,1,spoc,2.26785,-27.122126,690.1,2,91.52,2,2458356.375,0.002301,20.427265,0.003312,2.178553,0.580092,1.312001,0.121423,1207.668052,111.82804,1.562493,1.098136,2.645433,325.269941,11.134932,41.660549,1.42347,3763,65,4.8373899,0.119367,0.44400001,0.024,2,,10/22/2018,3/11/2019
309792357,199.01,3,5,5,3,4,4,4,PC,,10,0.019,1,spoc,80.105861,-59.895441,45.9,0.577,58.236,0.921,2458361.025,0,,,7.305071,0.146667,14.207118,0,13000,0,9.59,,13.63187,490.070556,75.59162,100.87772,3.8290501,5350,184,4.5234699,0.275691,0.87199098,0.1069,"1,2,3",known TOI; single transit; no period,10/22/2018,2/25/2019
410214986,200.01,1,4,1,3,4,4,4,PC,,7.7709999,0.018,3,spoc,354.915436,-69.196034,79.527,0.059,-67.679,0.056,2458332.31,0,8.1375,,3.253514,0.111849,3.889551,0,3576,0,7.78,,54.769421,693.831939,20.744928,44.025322,0.78833598,5414,161,,,1.19348,0.133655,1,The transit was detected with a bunch of false signals due to detrending; But the two transits near epoch 1332.3098 and 1340.4473 looks reasonable;,11/9/2018,4/5/2019
350618622,201.01,1,4,1,3,4,4,4,PC,,8.566,0.02,1,spoc,87.401781,-54.910432,8.184,0.094,66.856,0.091,2458376.052,0.000517,52.978306,0.000371,4.824823,0.033026,6.869578,0.058033,6307.14075,53.448612,12.691062,1.271862,30.41964,598.974409,126.27383,112.52911,4.76753,6461.7998,83,4.3499999,0.16,1.47856,0.14791299,"1,2,3,4,5,6",single transit turned 53 day PC,10/22/2018,5/17/2019
355509914,202.01,3,4,3,3,4,4,4,PC,,14.587,0.019,1,spoc,15.525035,-59.087725,21.06,3.267,11.071,3.267,2458326.116,0.002679,1.738316,0.000145,1.436749,0.172887,19.025847,1.85772,17370.80998,1709.56,11.61246,1.759699,421.843611,1155.866345,11.086711,564.54303,,4746,178,4.5274601,0.26545799,0.78797299,0.0935959,"1,2",The OOT centroid is wrong; The signal is on target.,10/22/2018,11/30/2018
259962054,203.01,1,4,1,3,4,4,4,PC,,12.17,0.05,1,spoc,43.018096,-67.687037,-59.85,2,144.08,2,2458327.729,0.007615,51.953234,0.010389,6.315533,0.849625,2.755226,0.321704,2534.439984,296.2564,1.221202,0.392014,0.202079,171.001482,8.938508,49.951504,,3203,63,5.01682,0.42307499,0.241,0.043000001,"1,2",M dwarf; first transit is on/near momentum dump; the transit duration is a bit long for the reported period;,10/22/2018,4/5/2019
281781375,204.01,1,4,1,2,4,4,4,PC,,9.1969995,0.019,1,spoc,12.975987,-59.343626,88.244,0.558,-149.937,0.548,2458328.033,0.005254,43.828624,0.007815,4.507978,0.499727,0.593296,0.077062,546.296538,70.974144,2.66922,0.59229,16.258731,512.143197,7.262499,92.409935,3.51685,5605,187,4.3997302,0.27070701,1.04101,0.124806,"1,2",Only two events;  first event is on/near momentum dump.,10/22/2018,4/5/2019
281575427,205.01,1,4,1,1,4,4,4,PC,,9.427,0.017,1,spoc,7.975456,-56.965081,31.43,0.522,4.953,0.441,2458326.336,0.003776,4.251801,0.000517,3.333173,0.711858,0.338023,0.033719,311.282536,31.056303,2.683795,2.73026,1185.802682,1496.658983,9.437298,180.00471,12.7752,6222.5,83,4.0599999,0.16,1.49076,0.177007,"1,2",,10/22/2018,3/11/2019
55650590,206.01,1,5,5,1,4,4,4,PC,,12.472,0.036,1,spoc,73.73719,-62.522369,,,,,2458325.542,0.000541,0.73632,0.000008,0.564138,0.230347,1.584003,0.141228,1457.856751,130.0673,4.036484,2.774835,446.901297,1172.661463,14.420712,,,3358,0,,,,,"1,2,3,4,5,6",,10/22/2018,5/17/2019
260271203,207.01,5,5,5,5,5,5,5,PC,FP,13.42,0.019,1,spoc,94.218082,-58.229799,-0.538,3.241,4.666,3.241,2458414.836,0.00103,5.649621,0.000499,4.153365,0.074243,52.76822,0.818382,47439.1858,753.47375,27.681535,27.683432,405.05602,1144.190987,71.43821,859.66901,,5963,190,4.3113198,,1.21025,1.21025,4,follow-up in progress,10/22/2018,5/23/2019
314865962,208.01,1,4,1,2,4,4,4,PC,,10.315,0.019,1,spoc,53.281572,-72.744057,18.756,0.713,44.254,0.769,2458335.96,0.003964,22.4536,0.001306,4.967167,0.614287,0.796124,0.065009,732.988967,59.873817,2.699274,1.325845,33.792059,614.926788,12.602765,144.14008,8.1938105,5493,186,4.4300098,0.29055899,0.99078399,0.129253,"1,2,3,6",,10/22/2018,5/17/2019
52204645,209.01,1,4,1,1,4,4,4,PC,,10.778,0.018,1,spoc,19.394182,-66.903047,-12.598,1.031,-138.836,1.031,2458325.884,0.002528,4.379757,0.000333,1.651748,0.451224,1.138759,0.098621,1048.286075,90.82954,2.649894,4.129999,147.07831,888.192103,11.460917,121.533,,4892,179,4.5095501,2.0034599,0.82392401,0.82392401,"1,2",The signal is likely on target; the centroid offset seen in SPOC report is likely caused by the nearby giant 9th mag star;which has a peak in periodogram at 8.60 days; and causes the second bright spot seen in difference image,10/22/2018,3/11/2019
141608198,210.01,1,5,5,1,4,4,4,PC,,12.507,0.017,1,spoc,88.961799,-73.985269,88.977,3.354,-134.64,3.354,2458329.823,0.002314,9.010124,0.000289,1.920005,0.250324,4.382573,0.297577,4028.362853,274.0407,6.612669,1.037348,14.33889,496.304977,15.112359,,,3275,0,,,,,"1,2,3,4,5",,10/22/2018,5/17/2019
300293197,211.01,5,5,5,5,5,5,5,PC,FP,9.448,0.019,3,spoc,110.279721,-68.578366,5.8,1.6,9.3,1.6,2458329.256,0.001078,6.563939,0.000169,1.679329,0.08334,2.233724,0.091691,2055.220997,84.44678,8.18578,6.41577,273.451611,1037.145939,26.143084,121.321,,5873.9702,102.627,4.35182,0.109989,1.08871,0.158327,"1,2,3",known TOI,10/22/2018,1/13/2019
206609630,212.01,3,5,5,3,4,4,4,PC,,12.302,0.017,3,spoc,22.550065,-59.583245,-116.97,2,-16.69,2,2458325.491,0.00007,0.335269,0.000001,0.71036,0.010057,20.22807,0.252392,18458.26176,232.43492,5.506056,1.145435,253.254941,1017.440993,96.13314,,,3165,0,,,,,"1,2",Possible M dwarf; Gaia give this source duplication flag; no radius/parallax available,10/22/2018,2/13/2019
234345288,213.01,1,4,1,1,4,4,4,PC,,9.6969995,0.017,1,spoc,38.887269,-71.624244,51.061,0.778,-18.254,0.734,2458343.337,0.002193,23.516847,0.003057,3.465851,0.37539,1.568545,0.095374,1443.640118,87.838684,2.661113,1.12643,5.642684,393.089259,8.245234,54.332703,0.86340398,4566.3999,64,4.9299998,0.12,0.71051902,0.069911398,"1,2",Be aware one of the signals is on the edge.,10/22/2018,3/11/2019
167415965,214.01,1,5,5,1,4,4,4,PC,,7.9650002,0.018,1,spoc,99.458805,-70.931368,-149.68,0.092,298.658,0.087,2458336.685,0.001858,18.552747,0.000425,3.83473,0.191186,0.481733,0.023685,443.593827,21.81474,1.982974,0.366871,32.905897,610.855071,19.1056,38.692802,0.56428897,5346.1699,12.9304,4.5007701,0.033282001,0.90006399,0.078156203,"1,2,3,4,5,6",CPC,10/22/2018,5/17/2019
231912935,215.01,1,4,1,2,4,4,4,PC,,10.475,0.018,1,spoc,7.318012,-63.790622,-11.574,0.958,-5.298,0.844,2458334.391,0.003433,26.296721,0.004952,2.686196,0.577005,1.183553,0.147568,1089.498502,135.90546,3.496061,1.726775,34.6251,618.68204,8.026642,173.58279,13.9633,5821,190,4.4409399,0.328731,1.02065,0.15641101,"1,2",A weak detection.,10/22/2018,4/5/2019
55652896,216.01,1,4,1,1,4,4,4,PC,,11.504,0.018,2,spoc,73.98002,-63.260322,,,,,2458331.278,0.000683,34.548903,0.000269,5.606345,0.051251,19.87739,0.152712,18141.18405,140.64288,9.708907,2.260607,7.496259,422.017927,144.75,188.59399,,5025.77,125,4.6634798,0.2,0.71520799,0.166392,"1,2,3,4,5,6",,10/22/2018,5/17/2019
55652896,216.02,1,4,1,1,4,4,4,PC,CP,11.504,0.018,2,spoc,73.98002,-63.260322,,,,,2458325.378,0.002522,17.081922,0.000442,2.375764,0.18369,3.993351,0.216917,3671.256704,199.76825,7.414785,10.848051,19.17379,533.699434,22.036518,188.59399,,5025.77,125,4.6634798,0.2,0.71520799,0.166392,"1,2,3,4,5,6",,10/22/2018,5/17/2019
260043723,217.01,5,5,5,5,5,5,5,PC,FP,8.7110004,0.018,1,spoc,91.608693,-58.953702,16.928,0.765,-11.918,0.629,2458327.067,0.004616,3.13879,0.00045,4.90342,0.267827,0.52105,0.082437,479.789868,75.92478,4.942253,1.298242,1921.753482,1688.667592,17.360365,142.96971,8.10674,6278,196,4.0815301,0.29837,1.66996,0.20544399,"1,2",possible centroid shift,10/22/2018,1/13/2019
32090583,218.01,1,5,5,1,4,4,4,PC,,13.551,0.064,3,spoc,58.42027,-68.739532,,,,,2458325.55,0.001127,0.438317,0.000018,0.754144,0.153195,2.379966,0.335332,2189.628541,308.80426,5.519939,0.738907,687.534773,1306.000721,8.250534,,,3146,0,,,,,"1,2,3",known TOI; host star is m dwarf,10/22/2018,3/11/2019
